RSTR_ID,MENU_NM,MENU_DSCRN,MENU_CTGRY_LCLAS_NM,MENU_CTGRY_SCLAS_NM,RSTR_NM,AREA_NM,MENU_PRICE,RSTR_RDNMADR,RSTR_LNNO_ADRES,BSNS_STATM_BZCND_NM,BSNS_LCNC_NM,RSTR_INTRCN_CONT,PRDL_SEAT_CNT,SEAT_CNT,PRKG_POS_YN,WIFI_OFR_YN,DCRN_YN,PET_ENTRN_POSBL_YN,FGGG_MENU_OFR_YN,TLROM_INFO_CN,RESTDY_INFO_CN,BSNS_TM_CN,HMDLV_SALE_YN,DSBR_CVNTL_YN,DELV_SRVIC_YN,CRCMF_LDMARK_NM,CRCMF_LDMARK_DIST,MB_PMAMT_YN,REPRSNT_MENU_NM,AWARD_INFO_DSCRN,ONLINE_CONV_PRGS_YN,NAVER_GRAD
230256,,,,,가얏골감자탕(남천점),부산광역시 수영구,,부산광역시 수영구 광안해변로15번길 77,부산광역시 수영구 남천동 556,한식,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""가얏골감자탕(남천점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.5
230258,,,,,죽이야기(부산좋은강안병원점),부산광역시 수영구,,부산광역시 수영구 수영로 493,부산광역시 수영구 남천동 40-1,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""죽이야기(부산좋은강안병원점)""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,일요일,매일 09:00~21:00,N,N,N,,,N,,안심식당(농림축산식품부),Y,4.3699999
230259,,,,,마포나루,부산광역시 수영구,,부산광역시 수영구 광안로 4,부산광역시 수영구 광안동 473-2,식육(숯불구이),일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""마포나루""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,광안리 해수욕장,585.737654,N,,,N,4.3099999
230260,,,,,퍼지네이블(민락점),부산광역시 수영구,,부산광역시 수영구 광안해변로 249,부산광역시 수영구 민락동 178-13,호프/통닭,일반음식점,"""퍼지네이블(민락점)""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,Y,Y,연중무휴,"평일 16:00~05:00, 주말 14:00~05:00",N,N,N,광안리 해수욕장,286.367843,N,,,Y,4.3400002
230261,,,,,폭시보드펍,부산광역시 수영구,,부산광역시 수영구 광안해변로 249,부산광역시 수영구 민락동 178-13,호프/통닭,일반음식점,"""폭시보드펍""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230263,,,,,행복이있는횟집,부산광역시 수영구,,부산광역시 수영구 광안해변로344번길 17-11,부산광역시 수영구 민락동 110-44,회집,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""행복이있는횟집""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230264,,,,,비이케이더블유(좋은강안병원지점),부산광역시 수영구,,부산광역시 수영구 수영로 493,부산광역시 수영구 남천동 40-1,한식,일반음식점,"""비이케이더블유(좋은강안병원지점)""는 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230267,,,,,썬더치킨,부산광역시 수영구,,부산광역시 수영구 수영로384번길 14,부산광역시 수영구 남천동 261-2,호프/통닭,일반음식점,"""썬더치킨""은 부산광역시 수영구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230269,,,,,썰스데이파티,부산광역시 수영구,,부산광역시 수영구 광안해변로 191,부산광역시 수영구 광안동 197-16,호프/통닭,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""썰스데이파티""에 가보시는 건 어떨까요?",,,N,Y,N,N,N,Y,,매일 19:00~05:00,N,N,N,광안리 해수욕장,296.936538,N,,,N,4.4899998
230271,,,,,우리포차,부산광역시 수영구,,부산광역시 수영구 장대골로52번길 24,부산광역시 수영구 광안동 536-40,회집,일반음식점,"부산광역시 수영구에 방문하신다면, ""우리포차""에 가보시는 것은 어떨까요? 2018년 12월 04일 SBS 생방송투데이 2221회에 방영되었을 만큼 소문난 매장이랍니다!",,,N,N,N,N,N,N,일요일,매일 17:00~23:30,N,N,N,,,N,,,N,4.5799999
230272,,,,,남천비치충무김밥,부산광역시 수영구,,부산광역시 수영구 광안해변로 122,부산광역시 수영구 남천동 148-5,김밥(도시락),일반음식점,"""남천비치충무김밥""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,3.8
230274,,,,,성화문현곱창,부산광역시 수영구,,부산광역시 수영구 광안해변로277번길 10,부산광역시 수영구 민락동 193-2,식육(숯불구이),일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""성화문현곱창""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,광안리 해수욕장,596.136935,N,,,N,4.4099998
230280,,,,,미소집,부산광역시 수영구,,부산광역시 수영구 광안해변로294번길 36,부산광역시 수영구 민락동 181-133,회집,일반음식점,"""미소집""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,"비인장 (4, 9일)",171.288344,N,,,N,4.1100001
230281,,,,,꽃보다소,부산광역시 수영구,,부산광역시 수영구 광안로 4,부산광역시 수영구 광안동 473-2,식육(숯불구이),일반음식점,"""꽃보다소""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230283,,,,,다리집(본점),부산광역시 수영구,,부산광역시 수영구 남천바다로10번길 70,부산광역시 수영구 남천동 29-4,분식,일반음식점,"2015년 03월 26일 tvN 수요미식회 10회, 2012년 09월 29일 MBC 찾아라맛있는TV 545회 등 여러 방송에서 다룬 바로 그 곳! 부산광역시 수영구 인기 맛집 ""다리집(본점)""을 방문해보세요!",,,N,N,N,N,Y,N,화요일,평일 11:30~21:30,N,N,Y,,,N,,,Y,4.25
230285,,,,,천탁,부산광역시 수영구,,부산광역시 수영구 무학로9번길 51,부산광역시 수영구 광안동 98-11,정종/대포집/소주방,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""천탁""을 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.04
230288,,,,,남궁,부산광역시 수영구,,부산광역시 수영구 남천동로10번길 27,부산광역시 수영구 남천동 20-19,중국식,일반음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""남궁""을 추천합니다.",,,N,N,N,N,N,N,화요일,매일 10:30~21:00,N,N,N,,,N,,,N,4.3899999
230290,,,,,하나비호프,부산광역시 수영구,,부산광역시 수영구 광안해변로 249,부산광역시 수영구 민락동 178-13,정종/대포집/소주방,일반음식점,"""하나비호프""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,Y,N,N,N,Y,,매일 16:00~01:00,N,N,N,,,N,,,N,4.6300001
230291,,,,,주막집,부산광역시 수영구,,부산광역시 수영구 광안해변로307번길 14,부산광역시 수영구 민락동 23-9,정종/대포집/소주방,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""주막집""을 추천합니다!",,,N,N,N,N,N,N,일요일,,N,N,N,민락수변공원,440.956498,N,,,N,4.3299999
230294,,,,,부산밀면전문점,부산광역시 수영구,,부산광역시 수영구 수영로 665,부산광역시 수영구 광안동 1078-1,냉면집,일반음식점,"부산광역시 수영구에 가신다면 ""부산밀면전문점""에 방문해보세요~",,,N,N,N,N,N,N,,매일 10:30~21:30,N,N,N,수영사적공원,676.644493,N,,,N,4.2800002
230295,,,,,나지미,부산광역시 수영구,,부산광역시 수영구 남천동로10번길 5,부산광역시 수영구 남천동 17-3,한식,일반음식점,"""나지미""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,3.8800001
230302,,,,,중앙충무김밥(남천점),부산광역시 수영구,,부산광역시 수영구 수영로408번길 10,부산광역시 수영구 남천동 19-4,분식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""중앙충무김밥(남천점)""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230303,,,,,김가네웰빙푸드,부산광역시 수영구,,부산광역시 수영구 광안해변로277번길 28-8,부산광역시 수영구 민락동 190-1,분식,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""김가네웰빙푸드""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,광안리 해수욕장,656.737412,N,,,N,
230307,,,,,빕스(광안점),부산광역시 수영구,,부산광역시 수영구 광안해변로 11,부산광역시 수영구 남천동 545-5,경양식,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""빕스(광안점)""에 가보시는 건 어떨까요? 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 네이버 온라인 예약이 가능합니다!",,,Y,N,N,N,Y,Y,,매일 11:30~21:30,N,N,Y,,,N,,안심식당(농림축산식품부),Y,4.25
230309,,,,,해변떡방,부산광역시 수영구,,부산광역시 수영구 광안해변로15번길 77,부산광역시 수영구 남천동 556,기타 휴게음식점,휴게음식점,"""해변떡방""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
230310,,,,,서희원꼬지닷컴(남천점),부산광역시 수영구,,부산광역시 수영구 수영로408번길 17,부산광역시 수영구 남천동 17-26,일반조리판매,휴게음식점,"부산광역시 수영구에 가신다면 ""서희원꼬지닷컴(남천점)""에 방문해보세요~",,,N,N,N,N,Y,N,,"평일 12:00~21:00, 토요일 11:00~19:00",N,N,N,,,N,,,Y,5.0
230311,,,,,카페545,부산광역시 수영구,,부산광역시 수영구 황령대로 521,부산광역시 수영구 남천동 545-2,커피숍,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""카페545""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
248802,,,,,금복식당,부산광역시 서구,,부산광역시 서구 감천로 261,부산광역시 서구 암남동 64-1,분식,일반음식점,"""금복식당""을 부산광역시 서구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
248805,,,,,칠칠켄터키(송도점),부산광역시 서구,,부산광역시 서구 송도해변로 131,부산광역시 서구 암남동 145-2,,일반음식점,"부산광역시 서구에서 어디를 갈지 고민이라면! ""칠칠켄터키(송도점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,"평일 15:00~02:00, 주말 14:00~02:00",N,N,Y,송도해상케이블카,248.974292,N,,,N,4.4699998
248809,,,,,조개야조개야,부산광역시 서구,,부산광역시 서구 송도해변로 139,부산광역시 서구 암남동 132-2,한식,일반음식점,"부산광역시 서구에서 어디를 갈지 고민이라면! ""조개야조개야""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
248819,,,,,뜨락커피숍,부산광역시 서구,,부산광역시 서구 충무대로201번길 5,부산광역시 서구 남부민동 652-6,다방,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 서구 맛집, ""뜨락커피숍""을 추천합니다!",,,N,N,N,N,N,N,,매일 09:00~22:00,N,N,N,부산공동어시장,266.918356,N,,,N,5.0
249335,,,,,장산즉석왕족발보쌈,부산광역시 해운대구,,부산광역시 해운대구 좌동순환로8번길 45-5,부산광역시 해운대구 중동 1333-10,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""장산즉석왕족발보쌈""을 방문해보세요! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,N,N,,매일 11:00~02:00,N,N,N,,,N,,안심식당(농림축산식품부),N,4.5
249336,,,,,치킨스톰(해운대좌동점),부산광역시 해운대구,,부산광역시 해운대구 세실로 95,부산광역시 해운대구 좌동 980-3,호프/통닭,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""치킨스톰(해운대좌동점)""을 방문해보세요!",,,N,N,N,N,Y,N,,매일 16:00~02:00,N,N,N,,,N,,,Y,4.3400002
249340,,,,,김밥나라(우동점),부산광역시 해운대구,,부산광역시 해운대구 해운대로483번길 3,부산광역시 해운대구 우동 959-5,김밥(도시락),일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""김밥나라(우동점)""를 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.54
249342,,,,,해운대 일번출구 카페,부산광역시 해운대구,,부산광역시 해운대구 해운대로 634,부산광역시 해운대구 우동 602-7,분식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""해운대 일번출구 카페""를 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,해운대해수욕장,545.079258,N,,,N,3.0
249344,,,,,샤인,부산광역시 해운대구,,부산광역시 해운대구 해운대해변로 394,부산광역시 해운대구 중동 1763,호프/통닭,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""샤인""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,5.0
249347,,,,,루프탑,부산광역시 해운대구,,부산광역시 해운대구 해운대로570번길 10,부산광역시 해운대구 우동 646-1,경양식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""루프탑""을 방문해보세요!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
249348,,,,,포차얼렁뚱땅,부산광역시 해운대구,,부산광역시 해운대구 달맞이길117번나길 159,부산광역시 해운대구 중동 1477-17,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""포차얼렁뚱땅""을 추천합니다!",,,N,N,N,N,N,N,,,N,N,N,달맞이동산지구,680.704577,N,,,N,
249349,,,,,교촌치킨(좌동1호점),부산광역시 해운대구,,부산광역시 해운대구 세실로 104,부산광역시 해운대구 좌동 970,한식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""교촌치킨(좌동1호점)""을 방문해보세요!",,,N,N,N,N,N,Y,,매일 12:00~23:30,N,N,Y,,,N,,,N,4.5300002
249350,,,,,할매복국,부산광역시 해운대구,,부산광역시 해운대구 달맞이길62번길 1,부산광역시 해운대구 중동 940-14,분식,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""할매복국""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다!",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.46
249354,,,,,퍼스트,부산광역시 해운대구,,부산광역시 해운대구 마린시티3로 37,부산광역시 해운대구 우동 1435-3,기타,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""퍼스트""를 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,동백섬,555.940179,N,,,N,
249356,,,,,황금대패삼겹살,부산광역시 해운대구,,부산광역시 해운대구 송정중앙로 48,부산광역시 해운대구 송정동 283,한식,일반음식점,"""황금대패삼겹살""은 부산광역시 해운대구에 있습니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
249361,,,,,봉추찜닭(부산장산점),부산광역시 해운대구,,부산광역시 해운대구 해운대로 814,부산광역시 해운대구 좌동 1479-3,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 해운대구에 계시다면 ""봉추찜닭(부산장산점)""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,N,N,,매일 10:30~22:30,N,N,N,,,N,,안심식당(농림축산식품부),N,4.3299999
249362,,,,,양철북 김치찌게와볶음,부산광역시 해운대구,,부산광역시 해운대구 해운대로 814,부산광역시 해운대구 좌동 1479-3,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""양철북 김치찌게와볶음""을 추천합니다!",,,Y,N,N,N,N,Y,연중무휴,매일 10:00~01:00,N,N,N,,,N,,,N,4.1700001
249366,,,,,소문난찜,부산광역시 해운대구,,부산광역시 해운대구 좌동로53번길 35-13,부산광역시 해운대구 중동 179,한식,일반음식점,"부산광역시 해운대구에 가신다면 ""소문난찜""에 방문해보세요~",,,N,N,N,N,N,N,월요일,매일 11:00~22:00,N,N,Y,,,N,,,N,4.5500002
249370,,,,,갈미장(해운대점),부산광역시 해운대구,,부산광역시 해운대구 세실로 104,부산광역시 해운대구 좌동 970,일식,일반음식점,"부산광역시 해운대구에서 어디를 갈지 고민이라면! ""갈미장(해운대점)""에 가보시는 건 어떨까요?",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,4.4699998
249374,,,,,일광산곰장어,부산광역시 해운대구,,부산광역시 해운대구 대천로106번길 26-20,부산광역시 해운대구 좌동 898,기타,일반음식점,"부산광역시 해운대구에 가신다면 ""일광산곰장어""에 방문해보세요~",,,N,N,N,N,N,N,,매일 11:00~23:30,N,N,N,,,N,,,N,4.5700002
249375,,,,,리베로 호텔,부산광역시 해운대구,,부산광역시 해운대구 구남로29번길 21,부산광역시 해운대구 중동 1380-14,경양식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""리베로 호텔""을 추천합니다.",,,N,N,N,N,N,N,,,N,N,N,,,N,,,N,
